재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	entity00131896_udf_IS_201711311343984_IncomeStatementAbstract	      지분법손익		4,228,019,206			3,589,905,092	3,200,962,890
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	entity00131896_udf_IS_202131214193154_IncomeStatementAbstract	      대손상각비(대손충당금환입)		-32,546,370			6,075,203	-76,220,280
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		130,200,542,968			128,346,390,726	124,130,514,282
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServicesRental	         임대매출원가		143,145,539			126,998,498	145,415,147
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	entity00131896_udf_IS_201711311048684_CostOfSales	         하역매출원가		130,057,397,429			128,219,392,228	123,985,099,135
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		4,799			5,163	1,723
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		4,799			5,163	1,723
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		8,957,946,550			11,202,626,496	11,144,329,065
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		2,299,652,668			2,363,868,651	1,716,239,102
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		56,551,487,140			56,954,164,112	48,010,922,026
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		7,102,162,938			2,926,308,279	5,520,124,329
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		28,298,497,727			29,836,757,952	10,147,839,994
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		-182,882,593			27,865,582	196,789,585
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		28,481,380,320			29,808,892,370	9,951,050,409
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		35,400,660,665			32,763,066,231	15,667,964,323
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		28,298,497,727			29,836,757,952	10,147,839,994
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		186,752,030,108			185,300,554,838	172,141,436,308
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	dart_RevenueFromRenderingOfServicesRental	         임대료수입		4,378,550,665			3,920,148,354	3,810,185,508
손익계산서, 기능별 분류 - 연결	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	entity00131896_udf_IS_201886145436886_Revenue	         하역매출		182,373,479,443			181,380,406,484	168,331,250,800
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		-13,992,151,587			-6,073,766,291	1,818,195,585
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		6,925,957,553			6,326,023,109	7,660,867,488
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		54,345,718,244			7,512,826,276	21,882,249,895
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		12,432,654,845			10,284,067,691	13,958,258,034
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	entity00585219_OrdinaryDevelopmentExpenseOfIncomeStatementAbstract	      경상개발비		760,295,649			952,913,440	680,472,638
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	entity00585219_udf_IS_2025319164032489OfIncomeStatementAbstract	      지분법손실					-353,868,673	-1,741,788,020
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		141,869,421,108			125,460,828,322	110,170,398,839
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-705			-395	-2,492
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-705			-395	-2,492
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		9,255,141,790			18,325,020,076	91,780,413,840
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		10,146,019,035			10,728,975,351	13,164,142,710
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		-799,201,093			5,163,214,840	16,456,926,257
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		11,742,913,421			-2,772,709,539	6,385,775,041
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-48,778,121,612			-17,983,192,395	-86,375,470,931
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		-31			-723,874,864	-12,578,178
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		-48,778,121,581			-17,259,317,531	-86,362,892,753
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-60,521,035,033			-15,210,482,856	-92,761,245,972
손익계산서, 기능별 분류 - 연결	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		141,070,220,015			130,624,043,162	126,627,325,096
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실		200,825,783			0	0
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		799,960,142			4,086,696,337	5,154,506,648
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		1,718,119,122			318,094,965	3,574,422,646
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		8,503,047,625			364,104,194	634,628,564
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      영업비용		111,654,402,867			48,924,850,505	45,714,701,329
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-216			-101	291
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-216			-102	273
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		2,047,027,164			6,522,310,584	2,040,590,679
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		9,343,987,109			1,870,712,380	1,750,130,779
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		2,132,106,584			-485,826,500	-84,981,161
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-1,020,940,783			-125,084,596	7,888,821,991
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		4,785,646,797			2,425,877,788	1,199,852,024
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		-5,806,587,580			-2,550,962,384	6,688,969,967
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		1,111,165,801			-610,911,096	7,803,840,830
손익계산서, 기능별 분류 - 연결	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익		112,454,363,009			53,011,546,842	50,869,207,977
손익계산서, 기능별 분류 - 연결	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 및 생물학적 제제 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		492,015,534,847			651,481,422,157	647,198,174,586
손익계산서, 기능별 분류 - 연결	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 및 생물학적 제제 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		240,249,279,293			54,185,298,047	47,523,821,773
